Date,BTC,DOGE,ETH,LTC,XRP,XLM
8/15/2016,572.43,0.000224,11.29,,0.005975,0.001862
8/14/2016,586,0.000231,11.59,,0.00603,0.001888
8/13/2016,587.82,0.000229,11.82,,0.006079,0.001874
8/12/2016,589.22,0.000231,11.73,,0.006052,0.001888
8/11/2016,593.24,0.000227,12.25,,0.006019,0.001878
8/10/2016,588.13,0.000229,12.31,,0.006,0.001919
8/9/2016,591.91,0.000232,11.34,,0.006052,0.001908
8/8/2016,593.9,0.000238,11.05,,0.006114,0.00193
8/7/2016,590.98,0.000233,10.99,,0.006119,0.001963
8/6/2016,582.98,0.000247,11.18,,0.006122,0.001976
8/5/2016,585,0.000247,11.31,,0.006109,0.001993
8/4/2016,576,0.000258,10.7,,0.00614,0.002016
8/3/2016,515.38,0.000238,8.46,,0.006045,0.002019
8/2/2016,603.97,0.000245,11.02,,0.005994,0.002005
8/1/2016,623.14,0.000239,11.89,,0.006092,0.002038
7/31/2016,656.32,0.000239,12.6,,0.006123,0.001831
7/30/2016,657.27,0.000235,12.9,,0.006189,0.001889
7/29/2016,656.67,0.000239,12.95,,0.006194,0.001892
7/28/2016,657.04,0.000237,13.14,,0.006163,0.001871
7/27/2016,657.73,0.000237,12.1,,0.006027,0.001848
7/26/2016,657.39,0.000264,14,,0.006178,0.001888
7/25/2016,660.27,0.000231,12.66,,0.006337,0.001956
7/24/2016,658.19,0.000218,14.5,,0.006447,0.0019
7/23/2016,653.69,0.000215,14.99,,0.005816,0.001879
7/22/2016,667.73,0.000214,12.84,,0.005646,0.001804
7/21/2016,667.94,0.000206,12.58,,0.00569,0.001736
7/20/2016,673.89,0.000223,11.69,,0.005906,0.001874
7/19/2016,675.4,0.00023,11.15,,0.005945,0.001916
7/18/2016,679.08,0.000239,11.31,,0.006121,0.00194
7/17/2016,666.45,0.000238,11.91,,0.006111,0.002013
7/16/2016,668.28,0.000238,12,,0.005974,0.001948
7/15/2016,661.41,0.000237,11.68,,0.005969,0.001931
7/14/2016,662.57,0.00024,10.5,,0.005998,0.001939
7/13/2016,674.02,0.000245,10.52,,0.006246,0.002143
7/12/2016,651.7,0.000249,10.68,,0.006286,0.002253
7/11/2016,652.54,0.000251,11.02,,0.006317,0.002084
7/10/2016,658.78,0.000237,11,,0.006303,0.001824
7/9/2016,666.5,0.000237,11.22,,0.006416,0.001839
7/8/2016,640.3,0.000244,10.08,,0.006395,0.001862
7/7/2016,678,0.000245,10.59,,0.006405,0.0019
7/6/2016,668.45,0.000252,10.5,,0.006482,0.001982
7/5/2016,679,0.000263,11.43,,0.006538,0.001925
7/4/2016,669,0.000262,11.99,,0.006572,0.001926
7/3/2016,701.23,0.000264,12.16,,0.006442,0.001977
7/2/2016,680.61,0.000262,12.3,,0.006385,0.002039
7/1/2016,672.45,0.000263,12.49,,0.006411,0.002164
6/30/2016,639.22,0.000265,12.81,,0.00635,0.001991
6/29/2016,647.63,0.000267,12.17,,0.006534,0.001809
6/28/2016,650.31,0.000272,14.07,,0.006674,0.001852
6/27/2016,639.13,0.00027,14.04,,0.006679,0.001763
6/26/2016,677.72,0.000277,14.39,,0.006715,0.00187
6/25/2016,668.6,0.000275,14.52,,0.006598,0.00174
6/24/2016,630.87,0.000284,13.87,,0.006691,0.001846
6/23/2016,594.68,0.000287,13.35,,0.006699,0.001869
6/22/2016,669.99,0.000289,12.8,,0.007028,0.001935
6/21/2016,730.42,0.000282,11.8,,0.006607,0.001928
6/20/2016,767.98,0.000306,12.36,,0.006699,0.00204
6/19/2016,760.08,0.000302,11.55,,0.006787,0.002035
6/18/2016,753,0.000304,15.75,,0.006657,0.002143
6/17/2016,770.21,0.000296,21.09,,0.006777,0.00204
6/16/2016,694.83,0.000301,18.58,,0.006773,0.002333
6/15/2016,684.9,0.000288,18.7,,0.006398,0.002657
6/14/2016,706,0.000285,17.9,,0.0064,0.002026
6/13/2016,674.26,0.000284,15.9,,0.006414,0.001788
6/12/2016,595.82,0.000281,14.1,,0.006434,0.001786
6/11/2016,579.5,0.00028,14.11,,0.006381,0.001666
6/10/2016,578.56,0.000266,14.71,,0.006495,0.00162
6/9/2016,583.23,0.000307,14.61,,0.006172,0.001711
6/8/2016,579.33,0.000323,14.65,,0.006626,0.001774
6/7/2016,585.99,0.000338,14.22,,0.006813,0.001831
6/6/2016,574.86,0.000324,14.04,,0.006604,0.001758
6/5/2016,575.56,0.000321,13.81,,0.006693,0.001697
6/4/2016,570,0.000335,13.88,,0.006676,0.001722
6/3/2016,538.53,0.000313,14.02,,0.006887,0.001668
6/2/2016,536.99,0.00032,13.93,,0.007105,0.001754
6/1/2016,531.47,0.000298,14,,0.005824,0.001561
5/31/2016,533,0.00027,12.41,,0.005852,0.00162
5/30/2016,524.7,0.000253,12.34,,0.005766,0.001576
5/29/2016,528.04,0.00026,11.93,,0.005736,0.001573
5/28/2016,470.94,0.000265,11.25,,0.005788,0.001587
5/27/2016,454.68,0.000246,,,0.00577,0.001497
5/26/2016,451.78,0.00024,,,0.00578,0.001488
5/25/2016,446.5,0.000236,,,0.005769,0.001496
5/24/2016,444.88,0.000237,,,0.005796,0.001498
5/23/2016,442.54,0.000237,,,0.00578,0.001527
5/22/2016,446.14,0.000238,,,0.005827,0.00153
5/21/2016,444.27,0.00023,,,0.005766,0.001512
5/20/2016,442.41,0.000234,,,0.005809,0.001525
5/19/2016,455.19,0.000231,,,0.005706,0.001543
5/18/2016,453.62,0.000238,,,0.005748,0.00151
5/17/2016,456.78,0.000238,,,0.005662,0.001497
5/16/2016,462.26,0.000237,,,0.005682,0.001476
5/15/2016,458.99,0.00023,,,0.005679,0.001444
5/14/2016,457.49,0.000228,,,0.005669,0.001489
5/13/2016,455.83,0.000224,,,0.005756,0.00155
5/12/2016,454.46,0.000224,,,0.005962,0.001608
5/11/2016,452.92,0.000225,,,0.005909,0.001599
5/10/2016,464.24,0.000224,,,0.005936,0.001626
5/9/2016,461.91,0.000226,,,0.00599,0.001634
5/8/2016,462.2,0.000228,,,0.006084,0.001649
5/7/2016,462.87,0.000225,,,0.006032,0.001661
5/6/2016,450.39,0.000228,,,0.006028,0.001711
5/5/2016,449.06,0.000226,,,0.006023,0.001692
5/4/2016,452.68,0.000229,,,0.006022,0.001724
5/3/2016,445.61,0.000231,,,0.006061,0.001762
5/2/2016,456.51,0.000231,,,0.006073,0.001781
5/1/2016,453.48,0.000236,,,0.006109,0.00177
4/30/2016,457.74,0.000235,,,0.006167,0.0018
4/29/2016,451.3,0.000224,,,0.006189,0.001797
4/28/2016,446.85,0.00022,,,0.006272,0.001774
4/27/2016,470.37,0.000224,,,0.006399,0.001802
4/26/2016,467.41,0.000222,,,0.006404,0.001796
4/25/2016,463.85,0.000223,,,0.00649,0.001814
4/24/2016,453.94,0.000225,,,0.006399,0.001829
4/23/2016,448.29,0.000221,,,0.006193,0.00184
4/22/2016,452.65,0.000225,,,0.006323,0.001865
4/21/2016,442.85,0.000228,,,0.00656,0.001862
4/20/2016,436.87,0.000229,,,0.006714,0.001868
4/19/2016,429.57,0.000226,,,0.006791,0.001883
4/18/2016,434.72,0.000226,,,0.006812,0.001852
4/17/2016,434.72,0.000226,,,0.006759,0.001849
4/16/2016,430.92,0.000228,,,0.006686,0.001904
4/15/2016,426.1,0.000224,,,0.006725,0.001832
4/14/2016,425.53,0.00023,,,0.007095,0.001819
4/13/2016,428.27,0.000227,,,0.007283,0.001876
4/12/2016,423.28,0.000227,,,0.007251,0.001912
4/11/2016,423.48,0.000224,,,0.007346,0.001926
4/10/2016,419.49,0.000224,,,0.007284,0.001917
4/9/2016,418.97,0.000226,,,0.007433,0.001874
4/8/2016,421.58,0.000226,,,0.007244,0.001928
4/7/2016,421.57,0.000222,,,0.007118,0.001929
4/6/2016,422.18,0.000225,,,0.006987,0.001903
4/5/2016,419.31,0.000226,,,0.006499,0.001899
4/4/2016,420.07,0.00023,,,0.00651,0.001922
4/3/2016,419.9,0.000233,,,0.006424,0.001879
4/2/2016,417.33,0.00023,,,0.006289,0.001877
4/1/2016,416.44,0.000234,,,0.005695,0.001863
3/31/2016,412.5,0.000229,,,0.005885,0.001871
3/30/2016,416.5,0.000214,,,0.006048,0.001903
3/29/2016,422.42,0.000204,,,0.005937,0.001882
3/28/2016,425.03,0.000208,,,0.006288,0.002017
3/27/2016,416.7,0.000211,,,0.006671,0.002184
3/26/2016,416.57,0.000212,,,0.006875,0.002155
3/25/2016,413.76,0.000216,,,0.007296,0.002163
3/24/2016,417.3,0.000214,,,0.007474,0.00216
3/23/2016,416.42,0.00022,,,0.007491,0.002294
3/22/2016,411.38,0.000221,,,0.007503,0.00221
3/21/2016,413.58,0.000226,,,0.007501,0.002089
3/20/2016,410.55,0.000224,,,0.007418,0.002047
3/19/2016,409.96,0.000233,,,0.007391,0.002027
3/18/2016,418.5,0.000234,,,0.007332,0.002039
3/17/2016,415.93,0.000254,,,0.007566,0.002087
3/16/2016,414.65,0.000215,,,0.007564,0.002113
3/15/2016,414.01,0.000216,,,0.008029,0.002027
3/14/2016,413.15,0.000213,,,0.008066,0.002059
3/13/2016,410.33,0.000214,,,0.008191,0.002076
3/12/2016,418.81,0.000213,,,0.00823,0.00208
3/11/2016,416.24,0.000212,,,0.008332,0.002174
3/10/2016,412.83,0.000217,,,0.00811,0.002079
3/9/2016,411.23,0.000212,,,0.008047,0.002074
3/8/2016,415.43,0.000214,,,0.00796,0.002088
3/7/2016,403.48,0.00022,,,0.008016,0.002015
3/6/2016,396.79,0.000209,,,0.008119,0.00198
3/5/2016,408.93,0.000223,,,0.008287,0.002147
3/4/2016,418.82,0.000231,,,0.008178,0.002136
3/3/2016,423.69,0.000231,,,0.008186,0.002193
3/2/2016,432.4,0.000238,,,0.008479,0.002138
3/1/2016,436.45,0.000245,,,0.008635,0.002177
2/29/2016,433.69,0.000237,,,0.0087,0.00227
2/28/2016,432.51,0.000241,,,0.008803,0.002567
2/27/2016,427.5,0.000241,,,0.00819,0.002368
2/26/2016,423.75,0.00023,,,0.008056,0.002229
2/25/2016,422.79,0.00022,,,0.007949,0.002216
2/24/2016,420.03,0.000233,,,0.007918,0.002392
2/23/2016,436.9,0.000221,,,0.00786,0.001938
2/22/2016,438.15,0.000224,,,0.007878,0.001824
2/21/2016,441.89,0.000238,,,0.008096,0.001914
2/20/2016,419.06,0.000245,,,0.008162,0.00189
2/19/2016,421.32,0.000244,,,0.00803,0.001884
2/18/2016,416.26,0.000249,,,0.008006,0.001909
2/17/2016,406.89,0.00025,,,0.007923,0.001949
2/16/2016,399.11,0.000254,,,0.007889,0.001981
2/15/2016,404.53,0.000255,,,0.007972,0.002003
2/14/2016,388.37,0.000259,,,0.008058,0.001943
2/13/2016,381.97,0.000269,,,0.008027,0.001975
2/12/2016,376.89,0.000278,,,0.008076,0.001959
2/11/2016,378.56,0.00028,,,0.00797,0.001903
2/10/2016,372.9,0.000283,,,0.00805,0.001976
2/9/2016,370.68,0.000285,,,0.0081,0.002157
2/8/2016,377.77,0.000291,,,0.008253,0.002101
2/7/2016,374.92,0.000297,,,0.008245,0.00211
2/6/2016,384.46,0.000278,,,0.007995,0.002122
2/5/2016,390.08,0.000278,,,0.008138,0.002158
2/4/2016,367,0.000292,,,0.008451,0.002649
2/3/2016,372.85,0.000298,,,0.008631,0.002203
2/2/2016,370.62,0.000301,,,0.00859,0.00219
2/1/2016,369.82,0.000295,,,0.008257,0.002203
1/31/2016,379.23,0.000301,,,0.007979,0.002344
1/30/2016,379.39,0.00029,,,0.007815,0.001878
1/29/2016,379.96,0.000298,,,0.007853,0.001849
1/28/2016,394.93,0.000292,,,0.007815,0.001826
1/27/2016,389.21,0.000287,,,0.007991,0.001841
1/26/2016,392.91,0.000285,,,0.008338,0.001852
1/25/2016,403.45,0.000306,,,0.007922,0.001864
1/24/2016,389.52,0.000305,,,0.007262,0.001834
1/23/2016,383.01,0.000287,,,0.00697,0.001803
1/22/2016,408.97,0.000265,,,0.006883,0.001807
1/21/2016,413.88,0.000262,,,0.006768,0.001796
1/20/2016,375.96,0.00027,,,0.006542,0.001792
1/19/2016,383.14,0.000277,,,0.006399,0.001776
1/18/2016,381.01,0.000258,,,0.006634,0.001735
1/17/2016,386.57,0.000316,,,0.00684,0.001888
1/16/2016,373.43,0.000344,,,0.006226,0.001908
1/15/2016,429.69,0.000455,,,0.006506,0.002235
1/14/2016,432.68,0.000356,,,0.005419,0.001901
1/13/2016,446.57,0.000212,,,0.005135,0.001709
1/12/2016,449.33,0.000193,,,0.005219,0.001723
1/11/2016,449.14,0.000172,,,0.00512,0.001696
1/10/2016,451.07,0.000168,,,0.005114,0.001704
1/9/2016,454.06,0.000163,,,0.005313,0.001738
1/8/2016,458.49,0.000168,,,0.005381,0.001821
1/7/2016,432.44,0.000148,,,0.005271,0.001826
1/6/2016,432.67,0.000151,,,0.005326,0.001711
1/5/2016,433.42,0.000152,,,0.005266,0.001714
1/4/2016,432.51,0.000155,,,0.005112,0.001748
1/3/2016,435.74,0.000149,,,0.005229,0.001737
1/2/2016,435.43,0.000175,,,0.005529,0.001914
1/1/2016,430.12,0.000177,,,0.005794,0.001824
12/31/2015,428.2,0.00018,,,0.005854,0.001743
12/30/2015,432.59,0.000171,,,0.005895,0.001739
12/29/2015,421.28,0.000167,,,0.005956,0.001765
12/28/2015,425.01,0.00018,,,0.005982,0.001749
12/27/2015,419.76,0.000158,,,0.005933,0.001681
12/26/2015,456.09,0.000139,,,0.006039,0.001728
12/25/2015,456,0.000135,,,0.006003,0.001672
12/24/2015,443.77,0.000137,,,0.006044,0.001721
12/23/2015,434.88,0.000144,,,0.005958,0.001748
12/22/2015,436.61,0.000146,,,0.006017,0.001744
12/21/2015,442.26,0.000151,,,0.006065,0.001741
12/20/2015,460.9,0.000154,,,0.005955,0.001748
12/19/2015,462.5,0.000151,,,0.00604,0.001751
12/18/2015,455.5,0.000153,,,0.006182,0.001763
12/17/2015,453.63,0.000155,,,0.006264,0.001743
12/16/2015,463.64,0.000139,,,0.00634,0.001777
12/15/2015,441.98,0.000145,,,0.006343,0.00172
12/14/2015,436.29,0.000139,,,0.006174,0.00165
12/13/2015,436.01,0.000147,,,0.006487,0.001828
12/12/2015,451.34,0.000147,,,0.005971,0.00177
12/11/2015,416.18,0.000147,,,0.006021,0.001742
12/10/2015,417.44,0.000142,,,0.006193,0.001728
12/9/2015,409.2,0.000143,,,0.006269,0.00178
12/8/2015,395.28,0.000143,,,0.006235,0.001746
12/7/2015,393.26,0.000153,,,0.006291,0.001842
12/6/2015,387,0.000155,,,0.006387,0.001849
12/5/2015,363.25,0.000155,,,0.006694,0.001857
12/4/2015,361.33,0.00015,,,0.006755,0.001846
12/3/2015,360.23,0.00015,,,0.006684,0.00187
12/2/2015,362.56,0.000145,,,0.007614,0.002002
12/1/2015,378.23,0.000143,,,0.008779,0.002066
11/30/2015,371.04,0.000142,,,0.008536,0.001986
11/29/2015,355.94,0.00015,,,0.008441,0.002135
11/28/2015,359.99,0.000139,,,0.008444,0.002026
11/27/2015,356.88,0.000142,,,0.008523,0.002063
11/26/2015,328.07,0.000136,,,0.006775,0.002292
11/25/2015,319.49,0.000133,,,0.00556,0.001965
11/24/2015,323.01,0.000128,,,0.005344,0.00192
11/23/2015,323.59,0.00013,,,0.005301,0.001864
11/22/2015,325.22,0.000129,,,0.004754,0.00201
11/21/2015,321.85,0.000129,,,0.004262,0.001712
11/20/2015,325.5,0.00013,,,0.004173,0.001767
11/19/2015,336.59,0.000127,,,0.00409,0.001739
11/18/2015,336,0.000128,,,0.004201,0.001732
11/17/2015,332.1,0.00013,,,0.004299,0.00174
11/16/2015,321.13,0.00013,,,0.004238,0.001741
11/15/2015,333.49,0.000133,,,0.004276,0.001766
11/14/2015,335,0.000132,,,0.004291,0.00192
11/13/2015,336.19,0.00013,,,0.004318,0.001908
11/12/2015,307.54,0.000128,,,0.004242,0.001867
11/11/2015,338.46,0.00013,,,0.004288,0.0019
11/10/2015,381,0.000128,,,0.004267,0.001972
11/9/2015,373.91,0.000131,,,0.004245,0.00191
11/8/2015,386.7,0.000131,,,0.004227,0.001895
11/7/2015,371.37,0.00013,,,0.004222,0.00193
11/6/2015,384.2,0.000135,,,0.004258,0.001909
11/5/2015,398.09,0.000133,,,0.00425,0.002015
11/4/2015,399.49,0.000131,,,0.004234,0.001922
11/3/2015,363.97,0.000125,,,0.004165,0.001988
11/2/2015,331.71,0.00013,,,0.004328,0.001981
11/1/2015,314.6,0.00013,,,0.004477,0.001974
10/31/2015,329.97,0.00013,,,0.004541,0.002124
10/30/2015,315.68,0.000125,,,0.004264,0.001964
10/29/2015,303.75,0.000123,,,0.004406,0.002039
10/28/2015,295.88,0.000135,,,0.004609,0.002033
10/27/2015,286.75,0.000136,,,0.004647,0.001943
10/26/2015,288.97,0.000145,,,0.004694,0.002015
10/25/2015,284,0.000141,,,0.004562,0.001917
10/24/2015,278.07,0.000146,,,0.004506,0.002012
10/23/2015,275.92,0.000149,,,0.004947,0.00218
10/22/2015,269.16,0.000156,,,0.005383,0.002189
10/21/2015,271.14,0.000147,,,0.005156,0.00219
10/20/2015,264.81,0.000141,,,0.004901,0.002128
10/19/2015,264.53,0.000137,,,0.004687,0.00216
10/18/2015,271.35,0.000151,,,0.004839,0.002184
10/17/2015,263,0.000141,,,0.004634,0.002069
10/16/2015,254.64,0.000126,,,0.004675,0.00202
10/15/2015,253.22,0.000118,,,0.004649,0.001997
10/14/2015,250.37,0.000116,,,0.004675,0.00186
10/13/2015,246.29,0.000116,,,0.004556,0.001886
10/12/2015,248.9,0.000114,,,0.004662,0.001923
10/11/2015,246.06,0.000115,,,0.004677,0.001956
10/10/2015,244.46,0.000118,,,0.004723,0.001957
10/9/2015,243.38,0.000117,,,0.004697,0.001975
10/8/2015,243.64,0.000118,,,0.004731,0.00187
10/7/2015,246.83,0.000119,,,0.005043,0.001933
10/6/2015,240.7,0.000119,,,0.004979,0.001972
10/5/2015,239.76,0.000121,,,0.005203,0.001986
10/4/2015,239.93,0.000121,,,0.005398,0.001936
10/3/2015,237.99,0.00012,,,0.005399,0.001934
10/2/2015,238.54,0.00012,,,0.005418,0.001915
10/1/2015,237.13,0.000121,,,0.005377,0.002101
9/30/2015,237.78,0.000119,,,0.00526,0.002031
9/29/2015,240.42,0.00012,,,0.005182,0.00211
9/28/2015,233.54,0.000119,,,0.005037,0.002084
9/27/2015,234.99,0.000119,,,0.004983,0.002121
9/26/2015,235.76,0.000119,,,0.005031,0.001996
9/25/2015,235.6,0.000121,,,0.005375,0.002075
9/24/2015,230.1,0.000121,,,0.005328,0.002077
9/23/2015,230.61,0.000117,,,0.005008,0.001989
9/22/2015,227,0.000118,,,0.005236,0.002051
9/21/2015,232.48,0.000121,,,0.005517,0.002013
9/20/2015,232.26,0.000123,,,0.005868,0.002076
9/19/2015,233.19,0.000122,,,0.005448,0.002224
9/18/2015,233.17,0.000123,,,0.00552,0.001985
9/17/2015,229.2,0.000121,,,0.005579,0.002055
9/16/2015,230.36,0.000124,,,0.006293,0.002091
9/15/2015,231.01,0.000122,,,0.006536,0.002067
9/14/2015,230.61,0.000123,,,0.006501,0.002071
9/13/2015,236.92,0.000122,,,0.00665,0.002056
9/12/2015,241.04,0.000124,,,0.00671,0.002058
9/11/2015,238.33,0.000124,,,0.006668,0.002082
9/10/2015,238.72,0.000126,,,0.007168,0.002138
9/9/2015,244.15,0.00013,,,0.007247,0.002142
9/8/2015,240.31,0.000126,,,0.007637,0.002223
9/7/2015,240.93,0.000126,,,0.007482,0.002295
9/6/2015,230.92,0.000127,,,0.007529,0.002243
9/5/2015,231.61,0.000125,,,0.007372,0.002228
9/4/2015,226.83,0.000124,,,0.007426,0.002159
9/3/2015,229.39,0.000126,,,0.00772,0.002183
9/2/2015,227.6,0.000125,,,0.007404,0.002139
9/1/2015,231.12,0.000126,,,0.008532,0.002158
8/31/2015,229.24,0.000127,,,0.008197,0.002239
8/30/2015,229.55,0.000131,,,0.008444,0.002231
8/29/2015,233.4,0.000129,,,0.007663,0.002208
8/28/2015,224.34,0.00013,,,0.007678,0.002195
8/27/2015,226.35,0.000131,,,0.007831,0.0023
8/26/2015,223.58,0.00013,,,0.007918,0.002452
8/25/2015,213.38,0.000132,,,0.007891,0.002527
8/24/2015,228.3,0.00013,,,0.00786,0.002476
8/23/2015,230.62,0.000125,,,0.007355,0.002321
8/22/2015,233.71,0.000122,,,0.007431,0.002377
8/21/2015,235.49,0.000126,,,0.0077,0.002423
8/20/2015,227.84,0.000127,,,0.007815,0.002435
8/19/2015,247.43,0.000129,,,0.007884,0.002479
8/18/2015,258.49,0.000129,,,0.00805,0.002363
8/17/2015,259.19,0.000131,,,0.007751,0.002577
8/16/2015,262.21,0.000132,,,0.007433,0.002354
8/15/2015,266.52,0.000129,,,0.007551,0.002005
8/14/2015,264.92,0.000133,,,0.007492,0.002035
8/13/2015,269.43,0.000129,,,0.007126,0.001855
8/12/2015,271.2,0.000128,,,0.007397,0.001892
8/11/2015,265.18,0.000138,,,0.007552,0.001959
8/10/2015,267.91,0.000137,,,0.007722,0.002001
8/9/2015,261.08,0.000145,,,0.007881,0.001995
8/8/2015,279.54,0.000139,,,0.007872,0.00203
8/7/2015,279.91,0.000131,,,0.007758,0.00181
8/6/2015,282.24,0.000134,,,0.007552,0.001878
8/5/2015,285.31,0.00015,,,0.008301,0.00217
8/4/2015,281.63,0.000148,,,0.008315,0.002135
8/3/2015,282.55,0.000155,,,0.00842,0.00227
8/2/2015,282.06,0.000158,,,0.008337,0.002314
8/1/2015,284.68,0.000156,,,0.008147,0.002264
7/31/2015,288.25,0.00016,,,0.008271,0.00238
7/30/2015,289.53,0.000164,,,0.008591,0.002398
7/29/2015,295.73,0.00016,,,0.00875,0.002466
7/28/2015,294.44,0.000162,,,0.008808,0.002345
7/27/2015,293.25,0.000158,,,0.008476,0.002419
7/26/2015,289.64,0.000168,,,0.008152,0.002432
7/25/2015,289.48,0.000168,,,0.008024,0.002524
7/24/2015,276.91,0.000173,,,0.008224,0.002634
7/23/2015,277.5,0.000176,,,0.008271,0.002632
7/22/2015,277.13,0.000173,,,0.008281,0.002631
7/21/2015,278.7,0.000172,,,0.00823,0.002725
7/20/2015,275.59,0.000175,,,0.008222,0.002642
7/19/2015,277.56,0.000184,,,0.008437,0.002644
7/18/2015,279.95,0.000183,,,0.008491,0.002811
7/17/2015,278.71,0.000184,,,0.008519,0.002823
7/16/2015,285.22,0.000188,,,0.008449,0.002727
7/15/2015,288.2,0.000189,,,0.008562,0.002945
7/14/2015,292.35,0.000187,,,0.008115,0.003016
7/13/2015,311.96,0.000188,,,0.007888,0.00294
7/12/2015,294.77,0.000188,,,0.007656,0.003094
7/11/2015,286.85,0.000178,,,0.007487,0.003037
7/10/2015,270.21,0.000184,,,0.007579,0.003118
7/9/2015,270.64,0.00017,,,0.007711,0.003067
7/8/2015,267.19,0.000174,,,0.007948,0.002986
7/7/2015,270.41,0.000169,,,0.008091,0.00287
7/6/2015,271.15,0.000177,,,0.00806,0.002899
7/5/2015,260.72,0.00018,,,0.008026,0.002853
7/4/2015,256.36,0.000171,,,0.008062,0.002831
7/3/2015,255.22,0.000186,,,0.008516,0.003003
7/2/2015,257.97,0.000194,,,0.008631,0.003077
7/1/2015,264.94,0.0002,,,0.008569,0.003219
6/30/2015,257.57,0.000211,,,0.008614,0.003184
6/29/2015,249.79,0.000201,,,0.008615,0.003081
6/28/2015,251.67,0.000203,,,0.008847,0.003115
6/27/2015,243,0.000195,,,0.008987,0.003059
6/26/2015,242.14,0.000189,,,0.009449,0.003214
6/25/2015,240.89,0.000189,,,0.00958,0.003141
6/24/2015,244.07,0.000192,,,0.009873,0.003228
6/23/2015,247.75,0.000194,,,0.010022,0.003122
6/22/2015,244.64,0.000191,,,0.010782,0.003195
6/21/2015,246.67,0.000191,,,0.011099,0.003265
6/20/2015,245.56,0.000191,,,0.011037,0.003401
6/19/2015,248.93,0.000193,,,0.011198,0.003458
6/18/2015,248.37,0.000199,,,0.01132,0.00347
6/17/2015,251.93,0.000214,,,0.011977,0.003503
6/16/2015,237.47,0.000204,,,0.011467,0.003435
6/15/2015,233.6,0.00021,,,0.011445,0.003554
6/14/2015,233.18,0.000201,,,0.011288,0.003407
6/13/2015,230.26,0.000186,,,0.011048,0.003477
6/12/2015,229.62,0.000178,,,0.010914,0.003436
6/11/2015,228.67,0.000187,,,0.010667,0.003508
6/10/2015,229.74,0.000219,,,0.010567,0.003682
6/9/2015,229.02,0.000209,,,0.010314,0.003526
6/8/2015,223.96,0.00021,,,0.011039,0.003658
6/7/2015,225.02,0.000209,,,0.011207,0.003724
6/6/2015,225.33,0.00021,,,0.010252,0.003736
6/5/2015,224.31,0.000197,,,0.009678,0.0036
6/4/2015,225.57,0.000198,,,0.009424,0.003748
6/3/2015,225.25,0.00017,,,0.008579,0.003465
6/2/2015,223.6,0.000167,,,0.008147,0.003261
6/1/2015,229.88,0.000165,,,0.008093,0.003231
5/31/2015,232.93,0.000161,,,0.008057,0.003086
5/30/2015,236.94,0.00016,,,0.008042,0.003104
5/29/2015,236.8,0.000157,,,0.007999,0.003161
5/28/2015,237.74,0.000162,,,0.007995,0.003218
5/27/2015,237.61,0.000163,,,0.008,0.003126
5/26/2015,237.47,0.000152,,,0.007874,0.003088
5/25/2015,240.91,0.000158,,,0.007905,0.003135
5/24/2015,239.07,0.000153,,,0.007956,0.003155
5/23/2015,240.34,0.000152,,,0.007879,0.003155
5/22/2015,235.72,0.000151,,,0.008012,0.00303
5/21/2015,234.25,0.00016,,,0.007981,0.003216
5/20/2015,232.4,0.000141,,,0.007579,0.003073
5/19/2015,233.28,0.000154,,,0.00829,0.003386
5/18/2015,237.22,0.000162,,,0.008409,0.003219
5/17/2015,236.73,0.000178,,,0.009056,0.00361
5/16/2015,237.84,0.000192,,,0.007857,0.003609
5/15/2015,237.19,0.000184,,,0.006937,0.003167
5/14/2015,237.56,0.000161,,,0.006794,0.003204
5/13/2015,242.81,0.000142,,,0.006925,0.003179
5/12/2015,242.81,0.000143,,,0.006809,0.003121
5/11/2015,241.25,0.000136,,,0.0068,0.003028
5/10/2015,242.57,0.000139,,,0.006649,0.003046
5/9/2015,244.65,0.000134,,,0.006573,0.002765
5/8/2015,237.91,0.000134,,,0.006636,0.002722
5/7/2015,230.89,0.00012,,,0.006539,0.002652
5/6/2015,236.18,0.000116,,,0.005748,0.00251
5/5/2015,239.8,0.000115,,,0.006329,0.002576
5/4/2015,240.63,0.000117,,,0.006588,0.002599
5/3/2015,236.26,0.00012,,,0.006655,0.002878
5/2/2015,234.01,0.000114,,,0.006602,0.002847
5/1/2015,236.59,0.000108,,,0.006857,0.00281
4/30/2015,225.91,0.000111,,,0.007213,0.00281
4/29/2015,225.48,0.000093,,,0.00736,0.002969
4/28/2015,227.2,0.00009,,,0.007382,0.002793
4/27/2015,220.5,0.000092,,,0.007574,0.002873
4/26/2015,227.06,0.000092,,,0.007491,0.002926
4/25/2015,232.38,0.000089,,,0.007529,0.002772
4/24/2015,235.49,0.000087,,,0.007782,0.002757
4/23/2015,234,0.000089,,,0.00791,0.002691
4/22/2015,234.91,0.000089,,,0.008017,0.003021
4/21/2015,225.04,0.00009,,,0.008055,0.002677
4/20/2015,224.05,0.000097,,,0.008037,0.002696
4/19/2015,223.99,0.000098,,,0.008018,0.002647
4/18/2015,223.5,0.000103,,,0.008029,0.002732
4/17/2015,229.09,0.000098,,,0.007863,0.002575
4/16/2015,223.88,0.000099,,,0.00763,0.00263
4/15/2015,220.53,0.000104,,,0.007765,0.002692
4/14/2015,238.03,0.0001,,,0.00774,0.00264
4/13/2015,238.03,0.000103,,,0.008291,0.002657
4/12/2015,238.13,0.000105,,,0.008077,0.002658
